time_s,err_mag,err_x,err_y,err_z
38.872,2.682583,-1.876431,-1.86773,0.432252
38.972,2.652889,-1.855497,-1.847767,0.425098
39.074,2.622435,-1.833668,-1.827564,0.418132
39.172,2.591093,-1.810969,-1.806991,0.411015
39.273,2.559629,-1.788186,-1.786365,0.403724
39.379,2.524404,-1.76247,-1.763264,0.396502
39.482,2.493064,-1.739782,-1.742663,0.389424
39.577,2.464745,-1.719142,-1.724131,0.383266
39.682,2.428828,-1.692396,-1.700875,0.376864
39.782,2.396437,-1.668132,-1.68,0.371277
39.88,2.363684,-1.643261,-1.659074,0.366287
39.978,2.330594,-1.618129,-1.637864,0.361563
40.083,2.297818,-1.592691,-1.617327,0.357153
40.182,2.264867,-1.5668,-1.596951,0.352857
40.274,2.234908,-1.542923,-1.578723,0.349051
40.387,2.201671,-1.516356,-1.558619,0.344567
40.479,2.168147,-1.489012,-1.538711,0.340695
40.583,2.131553,-1.459359,-1.516954,0.335623
40.692,2.097986,-1.431872,-1.497334,0.330575
40.786,2.064838,-1.404748,-1.478067,0.324896
40.89,2.031596,-1.377512,-1.458795,0.318994
40.979,1.998406,-1.349905,-1.439923,0.31306
41.098,1.965397,-1.322374,-1.421348,0.306405
41.179,1.932344,-1.294391,-1.403164,0.299391
41.283,1.899542,-1.266388,-1.385351,0.292102
41.382,1.867057,-1.238341,-1.367995,0.284606
41.484,1.834802,-1.209982,-1.351153,0.27718
41.582,1.802911,-1.181445,-1.334889,0.269717
41.682,1.771412,-1.152507,-1.319285,0.262892
41.786,1.740736,-1.123636,-1.30452,0.256578
41.883,1.711014,-1.095242,-1.290398,0.250768
41.98,1.68217,-1.066949,-1.277055,0.245855
42.085,1.654092,-1.038905,-1.264276,0.241462
42.182,1.626525,-1.010561,-1.252086,0.237969
42.282,1.599309,-0.982283,-1.24007,0.234803
42.382,1.572278,-0.953699,-1.228341,0.231721
42.484,1.545508,-0.925197,-1.216671,0.228725
42.583,1.519288,-0.89669,-1.205444,0.226028
42.682,1.493706,-0.868465,-1.194581,0.223387
42.782,1.468614,-0.841231,-1.183435,0.220541
42.882,1.444164,-0.815529,-1.171882,0.217291
42.989,1.417783,-0.789331,-1.158169,0.213801
