time_s,err_mag,err_x,err_y,err_z
33.32,0.608038,0.069153,0.274572,-0.538087
33.421,0.573318,0.080971,0.210358,-0.52715
33.524,0.544704,0.092751,0.144119,-0.517039
33.63,0.523974,0.102938,0.076799,-0.50799
33.714,0.511593,0.110188,0.008972,-0.499505
33.817,0.507408,0.113316,-0.057548,-0.491233
33.919,0.51022,0.111574,-0.121149,-0.482907
34.017,0.517826,0.104917,-0.179766,-0.474152
34.117,0.527985,0.093428,-0.231433,-0.465272
34.227,0.539224,0.074978,-0.277981,-0.455925
34.318,0.545955,0.055931,-0.306757,-0.448151
34.418,0.548994,0.03097,-0.328637,-0.438672
34.528,0.54595,0.000171,-0.340216,-0.426983
34.624,0.537415,-0.029655,-0.339843,-0.415262
34.716,0.525267,-0.056379,-0.33108,-0.403873
34.82,0.506669,-0.084222,-0.312578,-0.389762
34.918,0.483551,-0.108577,-0.285327,-0.374995
35.019,1.316445,0.87182,0.749866,0.640828
35.124,1.341461,0.856291,0.795621,0.658232
35.218,1.363702,0.847176,0.834066,0.668065
35.326,1.385891,0.837461,0.876696,0.671384
35.43,1.396766,0.827755,0.90549,0.667732
35.531,1.395973,0.815178,0.922055,0.658817
35.623,1.383662,0.799415,0.926586,0.645673
35.727,1.360842,0.780215,0.920191,0.629607
35.827,1.32873,0.757644,0.904213,0.611471
35.925,1.287664,0.731119,0.879774,0.591219
36.026,1.238764,0.700816,0.847861,0.569672
36.124,1.184362,0.666285,0.81057,0.549323
36.228,1.123921,0.629073,0.767358,0.527852
36.327,1.059852,0.588834,0.720749,0.507033
36.425,0.999474,0.550198,0.676347,0.488658
36.528,0.923326,0.500264,0.620117,0.466607
36.628,0.851541,0.452646,0.567066,0.445724
36.727,0.786939,0.409152,0.518461,0.427861
36.827,0.706948,0.353912,0.457838,0.406087
36.927,0.633364,0.303029,0.401093,0.38529
37.027,0.561631,0.250111,0.344694,0.366143
37.124,0.494043,0.197962,0.288256,0.348995
37.227,2.647969,-1.854793,-1.767973,-0.667649
37.333,2.73661,-1.914639,-1.830336,-0.687795
37.426,2.804162,-1.961491,-1.877695,-0.700097
37.536,2.874573,-2.012951,-1.927571,-0.70404
37.631,2.919312,-2.048413,-1.958605,-0.700181
37.726,2.953767,-2.079318,-1.980873,-0.690885
37.828,2.972956,-2.101628,-1.990631,-0.677506
37.929,2.978278,-2.114834,-1.989758,-0.662178
38.029,2.970336,-2.122075,-1.977458,-0.639808
38.134,2.950949,-2.120589,-1.957078,-0.617289
38.239,2.917865,-2.110214,-1.926327,-0.591773
38.341,2.878483,-2.09338,-1.892221,-0.568266
38.44,2.832121,-2.070204,-1.854128,-0.545322
38.541,2.78006,-2.041342,-1.813308,-0.523037
38.647,2.723947,-2.007836,-1.771002,-0.502033
38.733,2.665023,-1.970676,-1.72812,-0.482064
38.853,2.603831,-1.930226,-1.685289,-0.462566
38.936,2.540868,-1.886869,-1.642853,-0.443591
39.036,2.477608,-1.841591,-1.601786,-0.425873
39.136,2.411946,-1.793514,-1.560495,-0.406995
39.236,2.345622,-1.741475,-1.521898,-0.391195
39.334,2.277921,-1.687229,-1.483815,-0.374802
39.436,2.209704,-1.630828,-1.44724,-0.35873
39.537,2.141282,-1.572489,-1.412311,-0.343136
39.636,2.072716,-1.512147,-1.379181,-0.327755
39.737,2.004459,-1.450132,-1.347956,-0.313032
39.836,1.936353,-1.386285,-1.318394,-0.299186
39.938,1.86898,-1.321105,-1.290713,-0.286059
40.035,1.802604,-1.255185,-1.26455,-0.273508
40.137,1.737915,-1.189993,-1.239331,-0.261393
40.24,1.675217,-1.126878,-1.214213,-0.24937
40.337,1.614808,-1.068083,-1.187386,-0.238578
40.437,1.55631,-1.014331,-1.158344,-0.226874
40.534,1.499082,-0.967326,-1.124625,-0.216204
40.636,1.442791,-0.927468,-1.085858,-0.205817
40.735,1.386927,-0.894201,-1.041982,-0.195558
40.837,1.331497,-0.86716,-0.993146,-0.185955
40.94,1.276397,-0.845401,-0.939871,-0.17643
41.046,1.216285,-0.82653,-0.876699,-0.16612
41.148,1.161747,-0.812518,-0.815602,-0.155769
41.236,1.113399,-0.802085,-0.758128,-0.146827
41.346,1.055024,-0.790874,-0.68496,-0.135732
41.437,1.007896,-0.782058,-0.623019,-0.126835
41.537,0.956804,-0.772405,-0.552228,-0.117934
41.637,0.907532,-0.762314,-0.479867,-0.110542
41.737,0.860296,-0.751165,-0.406213,-0.104167
41.838,0.816093,-0.739099,-0.331602,-0.098895
41.936,0.775406,-0.725706,-0.256248,-0.094564
42.047,0.735434,-0.708842,-0.173362,-0.091387
42.146,0.703829,-0.690986,-0.099408,-0.089625
42.247,0.676793,-0.670321,-0.028241,-0.088998
42.347,0.653626,-0.64637,0.039052,-0.088924
42.444,0.633121,-0.618851,0.099939,-0.088763
42.544,0.614263,-0.587812,0.154382,-0.089233
42.64,0.598889,-0.560143,0.192021,-0.089638
42.741,0.577939,-0.522096,0.230798,-0.090341
42.848,0.548268,-0.471622,0.264372,-0.090979
42.944,0.522051,-0.430999,0.280053,-0.091364
43.05,0.485096,-0.378647,0.289251,-0.090989
